,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
0,pearson,benjamini,200,190,0.0,0.0,0,190,0.1,300,6.086666666666667,0.0,183.91333333333333,0.0,0.13666666666666666,1.0
1,pearson,benjamini,200,190,0.1,0.0,0,190,0.1,300,7.07,0.0,182.93,0.0,0.16666666666666666,1.0
2,pearson,benjamini,200,190,0.2,0.0,0,190,0.1,300,7.5633333333333335,0.0,182.43666666666667,0.0,0.13666666666666666,1.0
3,pearson,benjamini,200,190,0.30000000000000004,0.0,0,190,0.1,300,6.6,0.0,183.4,0.0,0.14666666666666667,1.0
4,pearson,benjamini,200,190,0.4,0.0,0,190,0.1,300,6.86,0.0,183.14,0.0,0.13333333333333333,1.0
5,pearson,benjamini,200,190,0.5,0.0,0,190,0.1,300,7.116666666666666,0.0,182.88333333333333,0.0,0.16,1.0
6,pearson,benjamini,200,190,0.6000000000000001,0.0,0,190,0.1,300,6.653333333333333,0.0,183.34666666666666,0.0,0.16333333333333333,1.0
7,pearson,benjamini,200,190,0.7000000000000001,0.0,0,190,0.1,300,4.833333333333333,0.0,185.16666666666666,0.0,0.29,1.0
8,pearson,benjamini,200,190,0.8,0.0,0,190,0.1,300,4.756666666666667,0.0,185.24333333333334,0.0,0.23,1.0
9,pearson,benjamini,200,190,0.9,0.0,0,190,0.1,300,2.723333333333333,0.0,187.27666666666667,0.0,0.3233333333333333,1.0
10,pearson,benjamini,200,190,1.0,0.0,0,190,0.1,300,0.91,0.0,189.09,0.0,0.52,1.0
11,pearson,benjamini,200,190,0.0,0.2,28,162,0.1,300,15.523333333333333,17.413333333333334,146.47666666666666,10.586666666666666,0.023333333333333334,0.006666666666666667
12,pearson,benjamini,200,190,0.1,0.2,28,162,0.1,300,14.326666666666666,17.013333333333332,147.67333333333335,10.986666666666666,0.02666666666666667,0.0
13,pearson,benjamini,200,190,0.2,0.2,28,162,0.1,300,15.553333333333333,17.226666666666667,146.44666666666666,10.773333333333333,0.03666666666666667,0.0
14,pearson,benjamini,200,190,0.30000000000000004,0.2,28,162,0.1,300,14.343333333333334,16.593333333333334,147.65666666666667,11.406666666666666,0.03333333333333333,0.0033333333333333335
15,pearson,benjamini,200,190,0.4,0.2,28,162,0.1,300,14.42,17.16,147.58,10.84,0.023333333333333334,0.0033333333333333335
16,pearson,benjamini,200,190,0.5,0.2,28,162,0.1,300,13.36,17.296666666666667,148.64,10.703333333333333,0.02,0.0033333333333333335
17,pearson,benjamini,200,190,0.6000000000000001,0.2,28,162,0.1,300,12.486666666666666,17.623333333333335,149.51333333333332,10.376666666666667,0.02666666666666667,0.01
18,pearson,benjamini,200,190,0.7000000000000001,0.2,28,162,0.1,300,12.546666666666667,18.213333333333335,149.45333333333335,9.786666666666667,0.043333333333333335,0.006666666666666667
19,pearson,benjamini,200,190,0.8,0.2,28,162,0.1,300,8.87,17.62,153.13,10.38,0.07666666666666666,0.01
20,pearson,benjamini,200,190,0.9,0.2,28,162,0.1,300,8.59,18.52,153.41,9.48,0.06,0.0033333333333333335
21,pearson,benjamini,200,190,1.0,0.2,28,162,0.1,300,3.53,19.466666666666665,158.47,8.533333333333333,0.13666666666666666,0.0033333333333333335
22,pearson,benjamini,200,190,0.0,0.4,105,85,0.1,300,12.516666666666667,77.13666666666667,72.48333333333333,27.863333333333333,0.013333333333333334,0.0
23,pearson,benjamini,200,190,0.1,0.4,105,85,0.1,300,11.763333333333334,75.36,73.23666666666666,29.64,0.02666666666666667,0.0
24,pearson,benjamini,200,190,0.2,0.4,105,85,0.1,300,11.676666666666666,75.67666666666666,73.32333333333334,29.323333333333334,0.03,0.0
25,pearson,benjamini,200,190,0.30000000000000004,0.4,105,85,0.1,300,11.46,76.04,73.54,28.96,0.023333333333333334,0.0
26,pearson,benjamini,200,190,0.4,0.4,105,85,0.1,300,11.52,77.27666666666667,73.48,27.723333333333333,0.04,0.0
27,pearson,benjamini,200,190,0.5,0.4,105,85,0.1,300,10.9,78.54,74.1,26.46,0.02666666666666667,0.0
28,pearson,benjamini,200,190,0.6000000000000001,0.4,105,85,0.1,300,11.533333333333333,78.47666666666667,73.46666666666667,26.523333333333333,0.02666666666666667,0.0
29,pearson,benjamini,200,190,0.7000000000000001,0.4,105,85,0.1,300,10.476666666666667,78.51333333333334,74.52333333333333,26.486666666666668,0.05,0.0
30,pearson,benjamini,200,190,0.8,0.4,105,85,0.1,300,9.813333333333333,81.07666666666667,75.18666666666667,23.923333333333332,0.03666666666666667,0.0
31,pearson,benjamini,200,190,0.9,0.4,105,85,0.1,300,7.743333333333333,82.74666666666667,77.25666666666666,22.253333333333334,0.06,0.0
32,pearson,benjamini,200,190,1.0,0.4,105,85,0.1,300,5.27,87.29666666666667,79.73,17.703333333333333,0.1,0.0
33,pearson,benjamini,200,190,0.0,0.6,165,25,0.1,300,4.83,145.36666666666667,20.17,19.633333333333333,0.11666666666666667,0.0
34,pearson,benjamini,200,190,0.1,0.6,165,25,0.1,300,5.116666666666666,147.29,19.883333333333333,17.71,0.10666666666666667,0.006666666666666667
35,pearson,benjamini,200,190,0.2,0.6,165,25,0.1,300,4.8966666666666665,148.00333333333333,20.10333333333333,16.996666666666666,0.1,0.01
36,pearson,benjamini,200,190,0.30000000000000004,0.6,165,25,0.1,300,5.213333333333333,147.56,19.786666666666665,17.44,0.11,0.0033333333333333335
37,pearson,benjamini,200,190,0.4,0.6,165,25,0.1,300,5.01,147.10333333333332,19.99,17.89666666666667,0.09666666666666666,0.013333333333333334
