,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
0,kendall,None,200,190,0.0,0.0,0,190,0.1,300,0.6366666666666667,0.0,189.36333333333334,0.0,0.6333333333333333,1.0
1,kendall,None,200,190,0.1,0.0,0,190,0.1,300,0.5866666666666667,0.0,189.41333333333333,0.0,0.6633333333333333,1.0
2,kendall,None,200,190,0.2,0.0,0,190,0.1,300,0.5266666666666666,0.0,189.47333333333333,0.0,0.6366666666666667,1.0
3,kendall,None,200,190,0.30000000000000004,0.0,0,190,0.1,300,0.52,0.0,189.48,0.0,0.6933333333333334,1.0
4,kendall,None,200,190,0.4,0.0,0,190,0.1,300,0.37333333333333335,0.0,189.62666666666667,0.0,0.76,1.0
5,kendall,None,200,190,0.5,0.0,0,190,0.1,300,0.44666666666666666,0.0,189.55333333333334,0.0,0.7133333333333334,1.0
6,kendall,None,200,190,0.6000000000000001,0.0,0,190,0.1,300,0.49333333333333335,0.0,189.50666666666666,0.0,0.7,1.0
7,kendall,None,200,190,0.7000000000000001,0.0,0,190,0.1,300,0.33666666666666667,0.0,189.66333333333333,0.0,0.7666666666666667,1.0
8,kendall,None,200,190,0.8,0.0,0,190,0.1,300,0.48,0.0,189.52,0.0,0.6966666666666667,1.0
9,kendall,None,200,190,0.9,0.0,0,190,0.1,300,0.4066666666666667,0.0,189.59333333333333,0.0,0.7,1.0
10,kendall,None,200,190,1.0,0.0,0,190,0.1,300,0.35333333333333333,0.0,189.64666666666668,0.0,0.7633333333333333,1.0
11,kendall,None,200,190,0.0,0.2,28,162,0.1,300,1.5066666666666666,12.98,160.49333333333334,15.02,0.38666666666666666,0.0
12,kendall,None,200,190,0.1,0.2,28,162,0.1,300,1.3366666666666667,12.443333333333333,160.66333333333333,15.556666666666667,0.43333333333333335,0.0
13,kendall,None,200,190,0.2,0.2,28,162,0.1,300,1.33,12.566666666666666,160.67,15.433333333333334,0.44,0.0
14,kendall,None,200,190,0.30000000000000004,0.2,28,162,0.1,300,1.34,13.126666666666667,160.66,14.873333333333333,0.43333333333333335,0.0
15,kendall,None,200,190,0.4,0.2,28,162,0.1,300,1.2866666666666666,12.956666666666667,160.71333333333334,15.043333333333333,0.4533333333333333,0.0
16,kendall,None,200,190,0.5,0.2,28,162,0.1,300,1.1633333333333333,13.29,160.83666666666667,14.71,0.4666666666666667,0.0
17,kendall,None,200,190,0.6000000000000001,0.2,28,162,0.1,300,1.18,13.156666666666666,160.82,14.843333333333334,0.45,0.0
18,kendall,None,200,190,0.7000000000000001,0.2,28,162,0.1,300,0.9733333333333334,12.96,161.02666666666667,15.04,0.5166666666666667,0.0
19,kendall,None,200,190,0.8,0.2,28,162,0.1,300,0.9633333333333334,12.956666666666667,161.03666666666666,15.043333333333333,0.52,0.0
20,kendall,None,200,190,0.9,0.2,28,162,0.1,300,0.9333333333333333,12.606666666666667,161.06666666666666,15.393333333333333,0.52,0.0
21,kendall,None,200,190,1.0,0.2,28,162,0.1,300,0.8933333333333333,12.8,161.10666666666665,15.2,0.5566666666666666,0.0
22,kendall,None,200,190,0.0,0.4,105,85,0.1,300,1.34,64.29,83.66,40.71,0.4033333333333333,0.0
23,kendall,None,200,190,0.1,0.4,105,85,0.1,300,1.5366666666666666,64.28333333333333,83.46333333333334,40.71666666666667,0.3933333333333333,0.0
24,kendall,None,200,190,0.2,0.4,105,85,0.1,300,1.5166666666666666,64.36,83.48333333333333,40.64,0.37,0.0
25,kendall,None,200,190,0.30000000000000004,0.4,105,85,0.1,300,1.5333333333333334,64.30333333333333,83.46666666666667,40.696666666666665,0.38666666666666666,0.0
26,kendall,None,200,190,0.4,0.4,105,85,0.1,300,1.3066666666666666,64.72,83.69333333333333,40.28,0.44,0.0
27,kendall,None,200,190,0.5,0.4,105,85,0.1,300,1.2566666666666666,64.48,83.74333333333334,40.52,0.39666666666666667,0.0
28,kendall,None,200,190,0.6000000000000001,0.4,105,85,0.1,300,1.2233333333333334,64.69,83.77666666666667,40.31,0.43,0.0
29,kendall,None,200,190,0.7000000000000001,0.4,105,85,0.1,300,1.1666666666666667,64.23,83.83333333333333,40.77,0.48333333333333334,0.0
30,kendall,None,200,190,0.8,0.4,105,85,0.1,300,0.9666666666666667,64.05666666666667,84.03333333333333,40.943333333333335,0.4866666666666667,0.0
31,kendall,None,200,190,0.9,0.4,105,85,0.1,300,1.1433333333333333,65.51,83.85666666666667,39.49,0.47333333333333333,0.0
32,kendall,None,200,190,1.0,0.4,105,85,0.1,300,1.1466666666666667,65.66,83.85333333333334,39.34,0.48333333333333334,0.0
33,kendall,None,200,190,0.0,0.6,165,25,0.1,300,0.72,140.00333333333333,24.28,24.996666666666666,0.6333333333333333,0.0
34,kendall,None,200,190,0.1,0.6,165,25,0.1,300,0.6466666666666666,140.97333333333333,24.35333333333333,24.026666666666667,0.6666666666666666,0.0
35,kendall,None,200,190,0.2,0.6,165,25,0.1,300,0.6433333333333333,140.25666666666666,24.356666666666666,24.743333333333332,0.6733333333333333,0.0
36,kendall,None,200,190,0.30000000000000004,0.6,165,25,0.1,300,0.47,139.66333333333333,24.53,25.336666666666666,0.7033333333333334,0.0
37,kendall,None,200,190,0.4,0.6,165,25,0.1,300,0.57,141.50666666666666,24.43,23.493333333333332,0.6833333333333333,0.0
38,kendall,None,200,190,0.5,0.6,165,25,0.1,300,0.42333333333333334,140.72666666666666,24.576666666666668,24.273333333333333,0.7266666666666667,0.0
