,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
1,pearson,None,200,21,1,0.4,3,18,0.1,300,0.67,2.0433333333333334,17.33,0.9566666666666667,0.5466666666666666,0.5233333333333333
2,pearson,None,200,21,1,0.6,13,8,0.1,300,1.04,10.093333333333334,6.96,2.9066666666666667,0.4533333333333333,0.2
0,pearson,None,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,pearson,None,200,15,1,0.4,2,13,0.1,300,0.5666666666666667,1.2233333333333334,12.433333333333334,0.7766666666666666,0.6133333333333333,0.57
2,pearson,None,200,15,1,0.6,9,6,0.1,300,0.6366666666666667,6.76,5.363333333333333,2.24,0.5466666666666666,0.24666666666666667
0,pearson,None,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,pearson,None,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,pearson,None,200,10,1,0.6,4,6,0.1,300,0.6066666666666667,1.8133333333333332,5.3933333333333335,2.1866666666666665,0.57,0.22666666666666666
0,pearson,None,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,pearson,None,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,pearson,None,200,6,1,0.6,2,4,0.1,300,0.006666666666666667,0.8566666666666667,3.993333333333333,1.1433333333333333,0.9966666666666667,0.37
0,pearson,None,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,pearson,None,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,pearson,None,200,3,1,0.6,1,2,0.1,300,0.0033333333333333335,0.4533333333333333,1.9966666666666666,0.5466666666666666,0.9966666666666667,0.4533333333333333
0,pearson,None,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,pearson,None,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,pearson,None,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,pearson,None,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,pearson,None,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,pearson,None,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
