,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
0,kendall,holm,200,120,1,0.2,21,99,0.1,300,0.0,1.2066666666666668,99.0,19.793333333333333,1.0,0.0
1,kendall,holm,200,120,1,0.4,67,53,0.1,300,0.0,20.123333333333335,53.0,46.876666666666665,1.0,0.0
2,kendall,holm,200,120,1,0.6,106,14,0.1,300,0.0,68.92,14.0,37.08,1.0,0.0
0,kendall,holm,200,105,1,0.2,18,87,0.1,300,0.0033333333333333335,1.2533333333333334,86.99666666666667,16.746666666666666,0.9966666666666667,0.0
1,kendall,holm,200,105,1,0.4,53,52,0.1,300,0.016666666666666666,18.593333333333334,51.983333333333334,34.406666666666666,0.9833333333333333,0.0
2,kendall,holm,200,105,1,0.6,91,14,0.1,300,0.0,54.53,14.0,36.47,1.0,0.0
0,kendall,holm,200,91,1,0.2,15,76,0.1,300,0.0033333333333333335,1.8,75.99666666666667,13.2,0.9966666666666667,0.0
1,kendall,holm,200,91,1,0.4,43,48,0.1,300,0.0,15.396666666666667,48.0,27.60333333333333,1.0,0.0
2,kendall,holm,200,91,1,0.6,77,14,0.1,300,0.0033333333333333335,45.096666666666664,13.996666666666666,31.903333333333332,0.9966666666666667,0.0
0,kendall,holm,200,78,1,0.2,4,74,0.1,300,0.0,0.6033333333333334,74.0,3.3966666666666665,1.0,0.0
1,kendall,holm,200,78,1,0.4,30,48,0.1,300,0.0033333333333333335,5.903333333333333,47.99666666666667,24.096666666666668,0.9966666666666667,0.0
2,kendall,holm,200,78,1,0.6,64,14,0.1,300,0.0,32.06666666666667,14.0,31.933333333333334,1.0,0.0
0,kendall,holm,200,66,1,0.2,4,62,0.1,300,0.0,0.7233333333333334,62.0,3.276666666666667,1.0,0.0033333333333333335
1,kendall,holm,200,66,1,0.4,27,39,0.1,300,0.0033333333333333335,5.11,38.99666666666667,21.89,0.9966666666666667,0.0
2,kendall,holm,200,66,1,0.6,54,12,0.1,300,0.0,27.63,12.0,26.37,1.0,0.0
0,kendall,holm,200,55,1,0.2,4,51,0.1,300,0.0,0.7133333333333334,51.0,3.2866666666666666,1.0,0.0
1,kendall,holm,200,55,1,0.4,25,30,0.1,300,0.0,5.543333333333333,30.0,19.456666666666667,1.0,0.0
2,kendall,holm,200,55,1,0.6,46,9,0.1,300,0.0033333333333333335,26.096666666666668,8.996666666666666,19.903333333333332,0.9966666666666667,0.0
0,kendall,holm,200,45,1,0.2,2,43,0.1,300,0.0,0.29,43.0,1.71,1.0,0.01
1,kendall,holm,200,45,1,0.4,15,30,0.1,300,0.0033333333333333335,2.1566666666666667,29.996666666666666,12.843333333333334,0.9966666666666667,0.0
2,kendall,holm,200,45,1,0.6,36,9,0.1,300,0.0,16.41,9.0,19.59,1.0,0.0
0,kendall,holm,200,36,1,0.2,0,36,0.1,300,0.0,0.0,36.0,0.0,1.0,1.0
1,kendall,holm,200,36,1,0.4,8,28,0.1,300,0.006666666666666667,0.14,27.993333333333332,7.86,0.9933333333333333,0.0
2,kendall,holm,200,36,1,0.6,27,9,0.1,300,0.0033333333333333335,9.7,8.996666666666666,17.3,0.9966666666666667,0.0
0,kendall,holm,200,28,1,0.2,0,28,0.1,300,0.0,0.0,28.0,0.0,1.0,1.0
1,kendall,holm,200,28,1,0.4,3,25,0.1,300,0.0,0.09,25.0,2.91,1.0,0.0033333333333333335
2,kendall,holm,200,28,1,0.6,19,9,0.1,300,0.0033333333333333335,4.72,8.996666666666666,14.28,0.9966666666666667,0.0
0,kendall,holm,200,21,1,0.2,0,21,0.1,300,0.0,0.0,21.0,0.0,1.0,1.0
1,kendall,holm,200,21,1,0.4,3,18,0.1,300,0.013333333333333334,0.09666666666666666,17.986666666666668,2.9033333333333333,0.9866666666666667,0.006666666666666667
2,kendall,holm,200,21,1,0.6,13,8,0.1,300,0.0033333333333333335,4.41,7.996666666666667,8.59,0.9966666666666667,0.0
0,kendall,holm,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,kendall,holm,200,15,1,0.4,2,13,0.1,300,0.006666666666666667,0.06333333333333334,12.993333333333334,1.9366666666666668,0.9933333333333333,0.02666666666666667
2,kendall,holm,200,15,1,0.6,9,6,0.1,300,0.0,3.4833333333333334,6.0,5.516666666666667,1.0,0.0
0,kendall,holm,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,kendall,holm,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,kendall,holm,200,10,1,0.6,4,6,0.1,300,0.0,0.02666666666666667,6.0,3.973333333333333,1.0,0.0
0,kendall,holm,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,kendall,holm,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,kendall,holm,200,6,1,0.6,2,4,0.1,300,0.0,0.02666666666666667,4.0,1.9733333333333334,1.0,0.013333333333333334
0,kendall,holm,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,kendall,holm,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,kendall,holm,200,3,1,0.6,1,2,0.1,300,0.0,0.03666666666666667,2.0,0.9633333333333334,1.0,0.03666666666666667
0,kendall,holm,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,kendall,holm,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,kendall,holm,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,kendall,holm,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,kendall,holm,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,kendall,holm,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
