,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
2,kendall,benjamini,200,91,1,0.6,77,14,0.1,300,0.12666666666666668,58.92666666666667,13.873333333333333,18.073333333333334,0.9033333333333333,0.0
0,kendall,benjamini,200,78,1,0.2,4,74,0.1,300,0.0033333333333333335,0.9266666666666666,73.99666666666667,3.0733333333333333,0.9966666666666667,0.006666666666666667
1,kendall,benjamini,200,78,1,0.4,30,48,0.1,300,0.03666666666666667,8.846666666666666,47.96333333333333,21.153333333333332,0.9766666666666667,0.0
2,kendall,benjamini,200,78,1,0.6,64,14,0.1,300,0.11,45.876666666666665,13.89,18.123333333333335,0.92,0.0
0,kendall,benjamini,200,66,1,0.2,4,62,0.1,300,0.0,0.9566666666666667,62.0,3.0433333333333334,1.0,0.013333333333333334
1,kendall,benjamini,200,66,1,0.4,27,39,0.1,300,0.03333333333333333,8.366666666666667,38.96666666666667,18.633333333333333,0.9666666666666667,0.0
2,kendall,benjamini,200,66,1,0.6,54,12,0.1,300,0.09333333333333334,38.54,11.906666666666666,15.46,0.9233333333333333,0.0
0,kendall,benjamini,200,55,1,0.2,4,51,0.1,300,0.006666666666666667,0.8666666666666667,50.99333333333333,3.1333333333333333,0.9933333333333333,0.01
1,kendall,benjamini,200,55,1,0.4,25,30,0.1,300,0.043333333333333335,8.1,29.956666666666667,16.9,0.9633333333333334,0.0
2,kendall,benjamini,200,55,1,0.6,46,9,0.1,300,0.11,35.00333333333333,8.89,10.996666666666666,0.9066666666666666,0.0033333333333333335
0,kendall,benjamini,200,45,1,0.2,2,43,0.1,300,0.0,0.27,43.0,1.73,1.0,0.006666666666666667
1,kendall,benjamini,200,45,1,0.4,15,30,0.1,300,0.013333333333333334,2.75,29.986666666666668,12.25,0.9866666666666667,0.0
2,kendall,benjamini,200,45,1,0.6,36,9,0.1,300,0.05333333333333334,23.77,8.946666666666667,12.23,0.9566666666666667,0.0
0,kendall,benjamini,200,36,1,0.2,0,36,0.1,300,0.0,0.0,36.0,0.0,1.0,1.0
1,kendall,benjamini,200,36,1,0.4,8,28,0.1,300,0.013333333333333334,0.3333333333333333,27.986666666666668,7.666666666666667,0.9866666666666667,0.0
2,kendall,benjamini,200,36,1,0.6,27,9,0.1,300,0.06333333333333334,14.596666666666666,8.936666666666667,12.403333333333334,0.95,0.0
0,kendall,benjamini,200,28,1,0.2,0,28,0.1,300,0.0,0.0,28.0,0.0,1.0,1.0
1,kendall,benjamini,200,28,1,0.4,3,25,0.1,300,0.013333333333333334,0.14333333333333334,24.986666666666668,2.8566666666666665,0.99,0.023333333333333334
2,kendall,benjamini,200,28,1,0.6,19,9,0.1,300,0.04,7.36,8.96,11.64,0.9633333333333334,0.0
0,kendall,benjamini,200,21,1,0.2,0,21,0.1,300,0.0,0.0,21.0,0.0,1.0,1.0
1,kendall,benjamini,200,21,1,0.4,3,18,0.1,300,0.016666666666666666,0.13333333333333333,17.983333333333334,2.8666666666666667,0.9866666666666667,0.02
2,kendall,benjamini,200,21,1,0.6,13,8,0.1,300,0.04666666666666667,5.53,7.953333333333333,7.47,0.9533333333333334,0.0033333333333333335
0,kendall,benjamini,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,kendall,benjamini,200,15,1,0.4,2,13,0.1,300,0.023333333333333334,0.06666666666666667,12.976666666666667,1.9333333333333333,0.9833333333333333,0.03
2,kendall,benjamini,200,15,1,0.6,9,6,0.1,300,0.03666666666666667,4.293333333333333,5.963333333333333,4.706666666666667,0.9633333333333334,0.0033333333333333335
0,kendall,benjamini,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,kendall,benjamini,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,kendall,benjamini,200,10,1,0.6,4,6,0.1,300,0.006666666666666667,0.06,5.993333333333333,3.94,0.9933333333333333,0.006666666666666667
0,kendall,benjamini,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,kendall,benjamini,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,kendall,benjamini,200,6,1,0.6,2,4,0.1,300,0.0,0.02666666666666667,4.0,1.9733333333333334,1.0,0.013333333333333334
0,kendall,benjamini,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,kendall,benjamini,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,kendall,benjamini,200,3,1,0.6,1,2,0.1,300,0.0,0.03333333333333333,2.0,0.9666666666666667,1.0,0.03333333333333333
0,kendall,benjamini,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,kendall,benjamini,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,kendall,benjamini,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,kendall,benjamini,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,kendall,benjamini,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,kendall,benjamini,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
