,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
1,kendall,hochberg,200,136,1,0.4,71,65,0.1,300,0.0,19.66,65.0,51.34,1.0,0.0
2,kendall,hochberg,200,136,1,0.6,115,21,0.1,300,0.0,71.36,21.0,43.64,1.0,0.0
0,kendall,hochberg,200,120,1,0.2,21,99,0.1,300,0.0,1.1866666666666668,99.0,19.813333333333333,1.0,0.0
1,kendall,hochberg,200,120,1,0.4,67,53,0.1,300,0.01,20.976666666666667,52.99,46.02333333333333,0.99,0.0
2,kendall,hochberg,200,120,1,0.6,106,14,0.1,300,0.0,68.29666666666667,14.0,37.70333333333333,1.0,0.0
0,kendall,hochberg,200,105,1,0.2,18,87,0.1,300,0.0,1.2866666666666666,87.0,16.713333333333335,1.0,0.0
1,kendall,hochberg,200,105,1,0.4,53,52,0.1,300,0.006666666666666667,18.4,51.99333333333333,34.6,0.9933333333333333,0.0
2,kendall,hochberg,200,105,1,0.6,91,14,0.1,300,0.0,54.626666666666665,14.0,36.373333333333335,1.0,0.0
0,kendall,hochberg,200,91,1,0.2,15,76,0.1,300,0.0,1.8466666666666667,76.0,13.153333333333334,1.0,0.0
1,kendall,hochberg,200,91,1,0.4,43,48,0.1,300,0.006666666666666667,15.273333333333333,47.99333333333333,27.726666666666667,0.9933333333333333,0.0
2,kendall,hochberg,200,91,1,0.6,77,14,0.1,300,0.0033333333333333335,45.31333333333333,13.996666666666666,31.686666666666667,0.9966666666666667,0.0
0,kendall,hochberg,200,78,1,0.2,4,74,0.1,300,0.006666666666666667,0.77,73.99333333333334,3.23,0.9933333333333333,0.0
1,kendall,hochberg,200,78,1,0.4,30,48,0.1,300,0.006666666666666667,5.743333333333333,47.99333333333333,24.256666666666668,0.9933333333333333,0.0
2,kendall,hochberg,200,78,1,0.6,64,14,0.1,300,0.0033333333333333335,32.42,13.996666666666666,31.58,0.9966666666666667,0.0
0,kendall,hochberg,200,66,1,0.2,4,62,0.1,300,0.0,0.62,62.0,3.38,1.0,0.0
1,kendall,hochberg,200,66,1,0.4,27,39,0.1,300,0.0033333333333333335,5.276666666666666,38.99666666666667,21.723333333333333,0.9966666666666667,0.0
2,kendall,hochberg,200,66,1,0.6,54,12,0.1,300,0.0033333333333333335,27.776666666666667,11.996666666666666,26.223333333333333,0.9966666666666667,0.0
0,kendall,hochberg,200,55,1,0.2,4,51,0.1,300,0.0,0.7266666666666667,51.0,3.2733333333333334,1.0,0.0
1,kendall,hochberg,200,55,1,0.4,25,30,0.1,300,0.0,5.213333333333333,30.0,19.786666666666665,1.0,0.0
