,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
0,pearson,bonferroni,200,190,1,0.2,28,162,0.1,300,2.046666666666667,17.506666666666668,159.95333333333335,10.493333333333334,0.31,0.0
1,pearson,bonferroni,200,190,1,0.4,105,85,0.1,300,2.57,79.51333333333334,82.43,25.486666666666668,0.21666666666666667,0.0033333333333333335
2,pearson,bonferroni,200,190,1,0.6,165,25,0.1,300,1.5666666666666667,152.30666666666667,23.433333333333334,12.693333333333333,0.43,0.0
0,pearson,bonferroni,200,171,1,0.2,27,144,0.1,300,2.1033333333333335,17.233333333333334,141.89666666666668,9.766666666666667,0.24666666666666667,0.0
1,pearson,bonferroni,200,171,1,0.4,99,72,0.1,300,2.0533333333333332,75.37333333333333,69.94666666666667,23.626666666666665,0.25666666666666665,0.0
2,pearson,bonferroni,200,171,1,0.6,150,21,0.1,300,1.07,137.58666666666667,19.93,12.413333333333334,0.5133333333333333,0.0
0,pearson,bonferroni,200,153,1,0.2,24,129,0.1,300,1.73,15.44,127.27,8.56,0.30333333333333334,0.0033333333333333335
1,pearson,bonferroni,200,153,1,0.4,84,69,0.1,300,1.91,65.00666666666666,67.09,18.993333333333332,0.25666666666666665,0.0
2,pearson,bonferroni,200,153,1,0.6,132,21,0.1,300,1.1033333333333333,119.59666666666666,19.89666666666667,12.403333333333334,0.5233333333333333,0.0
0,pearson,bonferroni,200,136,1,0.2,22,114,0.1,300,1.4666666666666666,14.27,112.53333333333333,7.73,0.39,0.013333333333333334
1,pearson,bonferroni,200,136,1,0.4,71,65,0.1,300,1.5766666666666667,55.653333333333336,63.42333333333333,15.346666666666666,0.3333333333333333,0.0033333333333333335
2,pearson,bonferroni,200,136,1,0.6,115,21,0.1,300,1.1733333333333333,104.82666666666667,19.826666666666668,10.173333333333334,0.48,0.023333333333333334
0,pearson,bonferroni,200,120,1,0.2,21,99,0.1,300,1.6266666666666667,14.13,97.37333333333333,6.87,0.3466666666666667,0.01
1,pearson,bonferroni,200,120,1,0.4,67,53,0.1,300,1.3633333333333333,53.193333333333335,51.63666666666666,13.806666666666667,0.4,0.0
2,pearson,bonferroni,200,120,1,0.6,106,14,0.1,300,0.7166666666666667,96.82,13.283333333333333,9.18,0.6333333333333333,0.006666666666666667
0,pearson,bonferroni,200,105,1,0.2,18,87,0.1,300,1.01,12.246666666666666,85.99,5.753333333333333,0.48,0.02
1,pearson,bonferroni,200,105,1,0.4,53,52,0.1,300,1.3,41.43,50.7,11.57,0.4033333333333333,0.0
2,pearson,bonferroni,200,105,1,0.6,91,14,0.1,300,0.7033333333333334,82.52,13.296666666666667,8.48,0.6,0.0033333333333333335
0,pearson,bonferroni,200,91,1,0.2,15,76,0.1,300,0.8966666666666666,10.673333333333334,75.10333333333334,4.326666666666667,0.5166666666666667,0.05
1,pearson,bonferroni,200,91,1,0.4,43,48,0.1,300,1.1933333333333334,33.776666666666664,46.806666666666665,9.223333333333333,0.48,0.0033333333333333335
2,pearson,bonferroni,200,91,1,0.6,77,14,0.1,300,0.91,68.91666666666667,13.09,8.083333333333334,0.5533333333333333,0.016666666666666666
0,pearson,bonferroni,200,78,1,0.2,4,74,0.1,300,0.7333333333333333,3.28,73.26666666666667,0.72,0.5933333333333334,0.4066666666666667
1,pearson,bonferroni,200,78,1,0.4,30,48,0.1,300,1.1866666666666668,20.863333333333333,46.81333333333333,9.136666666666667,0.45666666666666667,0.006666666666666667
2,pearson,bonferroni,200,78,1,0.6,64,14,0.1,300,0.82,55.77333333333333,13.18,8.226666666666667,0.5533333333333333,0.03666666666666667
0,pearson,bonferroni,200,66,1,0.2,4,62,0.1,300,0.52,3.2733333333333334,61.48,0.7266666666666667,0.6966666666666667,0.3933333333333333
1,pearson,bonferroni,200,66,1,0.4,27,39,0.1,300,0.73,18.936666666666667,38.27,8.063333333333333,0.57,0.01
2,pearson,bonferroni,200,66,1,0.6,54,12,0.1,300,0.8766666666666667,47.28,11.123333333333333,6.72,0.53,0.04
0,pearson,bonferroni,200,55,1,0.2,4,51,0.1,300,0.49666666666666665,3.2933333333333334,50.50333333333333,0.7066666666666667,0.7166666666666667,0.39
1,pearson,bonferroni,200,55,1,0.4,25,30,0.1,300,0.5166666666666667,17.48,29.483333333333334,7.52,0.6633333333333333,0.0033333333333333335
2,pearson,bonferroni,200,55,1,0.6,46,9,0.1,300,0.7133333333333334,40.733333333333334,8.286666666666667,5.266666666666667,0.5966666666666667,0.06
0,pearson,bonferroni,200,45,1,0.2,2,43,0.1,300,0.02666666666666667,1.3733333333333333,42.973333333333336,0.6266666666666667,0.9733333333333334,0.42
1,pearson,bonferroni,200,45,1,0.4,15,30,0.1,300,0.5966666666666667,8.976666666666667,29.403333333333332,6.023333333333333,0.6033333333333334,0.023333333333333334
2,pearson,bonferroni,200,45,1,0.6,36,9,0.1,300,0.62,30.79,8.38,5.21,0.6333333333333333,0.043333333333333335
0,pearson,bonferroni,200,36,1,0.2,0,36,0.1,300,0.02666666666666667,0.0,35.973333333333336,0.0,0.9766666666666667,1.0
1,pearson,bonferroni,200,36,1,0.4,8,28,0.1,300,0.6933333333333334,4.09,27.30666666666667,3.91,0.5733333333333334,0.06666666666666667
2,pearson,bonferroni,200,36,1,0.6,27,9,0.1,300,0.7366666666666667,22.246666666666666,8.263333333333334,4.753333333333333,0.5733333333333334,0.09666666666666666
0,pearson,bonferroni,200,28,1,0.2,0,28,0.1,300,0.006666666666666667,0.0,27.993333333333332,0.0,0.9933333333333333,1.0
1,pearson,bonferroni,200,28,1,0.4,3,25,0.1,300,0.48,1.81,24.52,1.19,0.6666666666666666,0.44666666666666666
2,pearson,bonferroni,200,28,1,0.6,19,9,0.1,300,0.73,14.086666666666666,8.27,4.913333333333333,0.57,0.07333333333333333
0,pearson,bonferroni,200,21,1,0.2,0,21,0.1,300,0.013333333333333334,0.0,20.986666666666668,0.0,0.9866666666666667,1.0
1,pearson,bonferroni,200,21,1,0.4,3,18,0.1,300,0.33,1.61,17.67,1.39,0.7566666666666667,0.4066666666666667
2,pearson,bonferroni,200,21,1,0.6,13,8,0.1,300,0.5433333333333333,9.21,7.456666666666667,3.79,0.6666666666666666,0.07
0,pearson,bonferroni,200,15,1,0.2,0,15,0.1,300,0.006666666666666667,0.0,14.993333333333334,0.0,0.9966666666666667,1.0
1,pearson,bonferroni,200,15,1,0.4,2,13,0.1,300,0.43,1.0733333333333333,12.57,0.9266666666666666,0.7066666666666667,0.49333333333333335
2,pearson,bonferroni,200,15,1,0.6,9,6,0.1,300,0.49333333333333335,6.37,5.506666666666667,2.63,0.6566666666666666,0.14666666666666667
0,pearson,bonferroni,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,pearson,bonferroni,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,pearson,bonferroni,200,10,1,0.6,4,6,0.1,300,0.44,1.53,5.56,2.47,0.6466666666666666,0.18333333333333332
0,pearson,bonferroni,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,pearson,bonferroni,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,pearson,bonferroni,200,6,1,0.6,2,4,0.1,300,0.0033333333333333335,0.71,3.9966666666666666,1.29,0.9966666666666667,0.3
0,pearson,bonferroni,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,pearson,bonferroni,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,pearson,bonferroni,200,3,1,0.6,1,2,0.1,300,0.01,0.44333333333333336,1.99,0.5566666666666666,0.99,0.44333333333333336
0,pearson,bonferroni,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,pearson,bonferroni,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,pearson,bonferroni,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,pearson,bonferroni,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,pearson,bonferroni,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,pearson,bonferroni,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
