Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,28.694036716459284,28.91975879878094,28.529874869479652,28.87871742248535,4554257,0.0,0
2021-01-04,29.015515010770407,29.09759409225794,27.941625993312876,28.160507202148438,7057107,0.0,0
2021-01-05,28.187867926037274,28.365709600627877,27.934786176116425,28.119468688964844,5563557,0.0,0
2021-01-06,28.317831675280875,29.282280207181767,28.26311228087876,29.03603744506836,8847461,0.0,0
2021-01-07,29.036034876495698,29.111274951693403,28.54355122493605,28.74875259399414,7322786,0.0,0
2021-01-08,28.735075524954745,29.00867798652012,28.65983544248219,28.871877670288086,6425086,0.0,0
2021-01-11,28.899234588951483,29.111274967267644,28.461470326719187,28.63247299194336,7070146,0.0,0
2021-01-12,28.570912883129584,28.85135432870373,28.324670141641604,28.7829532623291,7343396,0.0,0
2021-01-13,28.735074248496105,29.378039913158098,28.69403470417993,29.27543830871582,6263155,0.0,0
2021-01-14,29.26859726978007,29.41907741760657,28.95395346876801,29.124956130981445,6068557,0.0,0
2021-01-15,28.953953834808754,29.740560603631668,28.823992541523992,29.658479690551758,7095382,0.0,0
2021-01-19,29.761082706772854,29.85000263320258,29.289119720458984,29.289119720458984,5806383,0.0,0
2021-01-20,29.179676314363746,29.49432012394563,29.02919616243868,29.446439743041992,5904663,0.0,0
2021-01-21,29.27543660052029,29.603760252297207,29.06339622360725,29.425918579101562,5138751,0.0,0
2021-01-22,29.289120486243174,29.378040414997773,28.98815650637854,29.097597122192383,5874100,0.0,0
2021-01-25,29.008674326259136,29.68583864127139,28.78295227822136,29.651639938354492,8490232,0.0,0
2021-01-26,29.60376211451088,29.60376211451088,29.036036526392863,29.30963897705078,6246891,0.0,0
2021-01-27,29.1044365651549,29.295958090919658,28.00318779200753,28.05790901184082,10024861,0.0,0
2021-01-28,28.160508985904304,29.30279913939132,28.04422753611314,28.75559425354004,7455275,0.0,0
2021-01-29,28.461471501986733,28.721394100579626,28.044227908172207,28.42727279663086,9616178,0.0,0
2021-02-01,28.639312120403066,28.947115089987754,28.19470884717027,28.7829532623291,5117580,0.0,0
2021-02-02,29.049716374560575,29.7132027289538,28.78295476253713,29.30963897705078,5452799,0.0,0
2021-02-03,29.309638461060434,29.357518843355113,28.851355324554557,29.056556701660156,6773623,0.0,0
2021-02-04,29.070236794922184,29.87736429133057,28.98815587756699,29.87052345275879,6345873,0.0,0
2021-02-05,30.075727487122137,30.123606042035288,29.610601666294844,29.877365112304688,5577717,0.0,0
2021-02-08,29.932083473434606,30.075726449624014,29.76108263045376,29.91840362548828,6049209,0.0,0
2021-02-09,30.048364865945388,30.096245248214608,29.624280434931585,29.802122116088867,6179876,0.0,0
2021-02-10,29.97996319860111,30.014163732267804,29.446439994883942,29.631120681762695,5971118,0.0,0
2021-02-11,29.720042541425958,29.720042541425958,29.179676668300907,29.234397888183594,4844050,0.0,0
2021-02-12,29.152319141659344,29.391721066891385,28.735075524954745,28.871877670288086,4825684,0.0,0
2021-02-16,28.83083345014561,28.994995276706323,28.646152767090662,28.714553833007812,4501121,0.0,0
2021-02-17,28.68035301142361,28.933436603090435,28.399911552662065,28.844514846801758,4434526,0.0,0
2021-02-18,28.82399398941343,29.40539941929234,28.76927459734557,29.20703887939453,4895924,0.0,0
2021-02-19,28.735073056078903,28.93343541812872,28.174188332425476,28.304149627685547,7477847,0.0,0
2021-02-22,28.17419183723146,28.187871686470924,27.476506722309235,27.7706298828125,8769931,0.0,0
2021-02-23,27.941629277311698,28.07159058192634,27.585945899324397,27.907428741455078,7161696,0.0,0
2021-02-24,27.3807441680351,28.22207038891456,27.360223480959622,27.490184783935547,10911345,0.0,0
2021-02-25,27.298662390858123,27.360222621048504,26.23161413298871,26.621496200561523,12977333,0.0,0
2021-02-26,26.71041949868863,27.004542647812563,26.382095813238536,26.402616500854492,12291334,0.0,0
2021-03-01,26.70357728859009,27.278141879523325,26.67621759257457,26.88825798034668,7502523,0.0,0
2021-03-02,26.874579961440137,27.155021418352266,26.860900113432375,26.88825798034668,8090101,0.0,0
2021-03-03,26.751457860580352,27.18238130683141,26.573618006119062,27.038740158081055,8686091,0.0,0
2021-03-04,27.182381153618085,27.722747039862792,26.90193969630101,27.20290184020996,11423776,0.0,0
2021-03-05,27.301664243890066,27.474329744010294,27.02540129058507,27.377635955810547,10990839,0.273181,0
2021-03-08,27.343104420127162,28.43434150455147,27.246412479813937,28.102827072143555,12526730,0.0,0
2021-03-09,28.330746795400053,28.807299184417268,27.99923048400762,28.682981491088867,10012523,0.0,0
2021-03-10,28.786578669627037,29.062841644103138,28.503410182749352,28.910898208618164,10598279,0.0,0
2021-03-11,28.862550662908106,29.49104829538582,28.79348446132734,29.02830696105957,8443685,0.0,0
2021-03-12,29.256224512934953,29.47032863383161,29.035214879879504,29.415075302124023,6687260,0.0,0
2021-03-15,29.608460425208726,29.96760247903855,29.456516988741317,29.946882247924805,7007336,0.0,0
2021-03-16,29.76731122100989,30.057387069052243,29.594647553428736,29.946882247924805,7854845,0.0,0
2021-03-17,30.036666595498566,30.036666595498566,29.525579293864652,29.67752456665039,7675389,0.0,0
2021-03-18,29.50486168404726,29.898534976813128,29.36672927846191,29.49104881286621,8114355,0.0,0
2021-03-19,29.59464549484793,29.86400293992776,29.138813370265513,29.67752456665039,11841572,0.0,0
2021-03-22,29.525581714019243,29.69133987121103,29.34601253176361,29.55320930480957,7443218,0.0,0
2021-03-23,29.615367239851604,29.794938263463813,29.37363737092891,29.56011390686035,6781194,0.0,0
2021-03-24,29.48414228378796,30.002135125539233,29.442703669078355,29.649900436401367,6212542,0.0,0
2021-03-25,29.905442784022306,30.09882667722997,29.57392833004666,29.95378875732422,5877044,0.0,0
2021-03-26,30.03666716555219,30.147171981090224,29.71205823103503,30.064292907714844,5602532,0.0,0
2021-03-29,29.87090885911383,30.375088808767778,29.87090885911383,30.216238021850586,6158005,0.0,0
2021-03-30,30.064291701402283,30.147170771452192,29.760403009144188,30.04357147216797,6022011,0.0,0
