Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,180.4199981689453,182.67999267578125,173.72000122070312,177.6699981689453,12490000,0,0
2021-01-04,176.75,176.75,166.17999267578125,166.77999877929688,10987200,0,0
2021-01-05,172.35000610351562,187.4499969482422,171.1300048828125,187.1999969482422,16165800,0,0
2021-01-06,184.24000549316406,187.6999969482422,176.02999877929688,176.75,11873100,0,0
2021-01-07,184.3699951171875,184.77000427246094,176.5,180.1199951171875,8604200,0,0
2021-01-08,182.6999969482422,186.6699981689453,174.3699951171875,180.77000427246094,8818800,0,0
2021-01-11,170.94000244140625,174.88999938964844,162.2100067138672,172.49000549316406,9355200,0,0
2021-01-12,169.4600067138672,172.83999633789062,168.0,169.47999572753906,5946600,0,0
2021-01-13,173.2100067138672,173.2100067138672,160.17999267578125,164.8000030517578,10894500,0,0
2021-01-14,170.60000610351562,172.35000610351562,164.38999938964844,167.25999450683594,6321200,0,0
2021-01-15,162.9499969482422,164.72999572753906,157.8000030517578,161.1999969482422,7262300,0,0
2021-01-19,166.88999938964844,173.0,166.5500030517578,168.7899932861328,7144400,0,0
2021-01-20,175.47999572753906,181.6999969482422,170.11000061035156,170.9600067138672,6588100,0,0
2021-01-21,170.25,174.0800018310547,167.5,172.80999755859375,4287100,0,0
2021-01-22,172.60000610351562,172.8000030517578,168.5,171.88999938964844,4300000,0,0
2021-01-25,181.4499969482422,195.11000061035156,179.5,180.42999267578125,12622100,0,0
2021-01-26,181.60000610351562,182.07000732421875,172.5800018310547,173.97999572753906,6541300,0,0
2021-01-27,169.9600067138672,173.1999969482422,165.8800048828125,166.3000030517578,5235800,0,0
2021-01-28,169.25999450683594,174.6999969482422,164.63999938964844,169.36000061035156,5277600,0,0
2021-01-29,169.60000610351562,175.35000610351562,165.14999389648438,165.7100067138672,4841800,0,0
2021-02-01,173.52999877929688,179.5,169.4499969482422,173.9600067138672,5081900,0,0
2021-02-02,180.75999450683594,185.1999969482422,177.0,182.0,5962600,0,0
2021-02-03,183.69000244140625,198.8800048828125,183.5,193.11000061035156,8876600,0,0
2021-02-04,199.33999633789062,204.77999877929688,194.17999267578125,197.25999450683594,6884100,0,0
2021-02-05,197.50999450683594,202.77000427246094,191.7100067138672,196.16000366210938,4481600,0,0
2021-02-08,197.07000732421875,199.44000244140625,187.52000427246094,188.25999450683594,6113900,0,0
2021-02-09,191.41000366210938,195.3699951171875,188.33999633789062,189.75999450683594,4180700,0,0
2021-02-10,196.9499969482422,204.25,193.05999755859375,199.61000061035156,6608400,0,0
2021-02-11,203.0,208.10000610351562,198.57000732421875,199.8000030517578,4095600,0,0
2021-02-12,197.1199951171875,202.99000549316406,196.02999877929688,196.58999633789062,2771000,0,0
2021-02-16,211.60000610351562,212.60000610351562,202.41000366210938,202.80999755859375,8338800,0,0
2021-02-17,203.0800018310547,209.63999938964844,200.00999450683594,202.82000732421875,4582500,0,0
