Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,49.92165395871688,51.01028710605401,49.80501561989725,50.93252944946289,11651200,0.0,0
2021-01-04,50.815882443084135,50.932524478385304,48.23037665309082,49.09545135498047,22302100,0.0,0
2021-01-05,48.97828043000745,49.1149815740882,48.04089796360224,48.802520751953125,17854600,0.23,0
2021-01-06,47.962780912474635,49.57391005359536,47.94325164548099,49.368858337402344,22552600,0.0,0
2021-01-07,49.01734115699939,49.77896397942501,48.91969481769676,49.46650314331055,20230800,0.0,0
2021-01-08,49.173570624087375,50.44294321185729,49.12474931779371,50.32577133178711,22140400,0.0,0
2021-01-11,50.52105829080578,50.52105829080578,49.53485080833532,50.30624008178711,18794300,0.0,0
2021-01-12,50.081660851787014,50.33553387827624,48.44123963882422,48.83181381225586,20999500,0.0,0
2021-01-13,48.45100386740648,49.193101151452936,48.35336125231842,48.9782829284668,16227000,0.0,0
2021-01-14,48.97827917177849,49.085688275033164,48.27524047762191,48.41194534301758,18806000,0.0,0
2021-01-15,48.050665158157194,48.09948646770519,47.015639986361904,47.54291534423828,25973100,0.0,0
2021-01-19,47.52338657467114,47.933493773802105,47.17187090733672,47.69914627075195,18946300,0.0,0
2021-01-20,47.83585226527808,48.01160824061587,47.51362490669969,47.72844314575195,15814200,0.0,0
2021-01-21,47.35739430481938,48.10925441395764,47.10352125262476,47.97255325317383,22602300,0.0,0
2021-01-22,47.68938013531095,47.78702274854626,47.1230425490307,47.53314971923828,13960700,0.0,0
2021-01-25,47.357393813226444,47.97255275519524,47.18163411552107,47.816322326660156,16328400,0.0,0
2021-01-26,47.99207421546977,49.02709923929327,47.72843471180907,48.90992736816406,23562200,0.0,0
2021-01-27,48.30454396949825,49.04663759054877,47.18163517829005,47.27927780151367,24670000,0.0,0
2021-01-28,48.822049542273284,51.05810030526782,48.60723133234271,50.38435363769531,29163100,0.0,0
2021-01-29,49.12475156330143,49.99378351946394,48.32407018403977,48.402183532714844,27480200,0.0,0
2021-02-01,48.68535231409215,49.17357284877045,47.94325501547797,48.96852111816406,16865700,0.0,0
2021-02-02,49.163802973667536,50.26718234916852,48.89040068498039,49.97425079345703,17361400,0.0,0
2021-02-03,50.04260195528362,50.31600424719228,49.23215412594457,49.28097915649414,17253300,0.0,0
2021-02-04,49.144279231252746,50.2867134578143,49.04663289255499,50.237892150878906,18708100,0.0,0
2021-02-05,50.63822978232445,50.84328149401845,49.739902144461134,49.90589904785156,14203000,0.0,0
2021-02-08,49.85708195193086,50.853052281855916,49.81802341550391,50.62846755981445,14767100,0.0,0
2021-02-09,50.77493141938572,51.7416096372555,50.15000978250403,51.477970123291016,15090000,0.0,0
2021-02-10,51.79043580560506,51.80996507419504,50.81399472506874,51.507266998291016,16432700,0.0,0
2021-02-11,51.6732616931465,52.05407685445819,51.27292098750549,51.97595977783203,11176400,0.0,0
2021-02-12,52.063839626622844,52.337241945159946,51.70255745929492,51.97595977783203,10113300,0.0,0
2021-02-16,51.75137277482912,51.97595375687275,51.30221081074187,51.59514236450195,10818000,0.0,0
2021-02-17,51.48773852464779,51.99548834134536,51.175277672038085,51.741615295410156,10978500,0.0,0
2021-02-18,51.43891489471149,51.62443735357213,51.0288077161419,51.32174301147461,14533500,0.0,0
2021-02-19,51.17527189896932,51.3607943452691,50.55035026424715,50.87257385253906,15143500,0.0,0
2021-02-22,50.74564430848696,51.614676276950306,50.58941388409835,51.26315689086914,13478300,0.0,0
2021-02-23,51.55609110270325,52.161483562508316,50.85305601948125,52.083370208740234,18276000,0.0,0
2021-02-24,51.331504671478406,52.268887166728355,51.331504671478406,52.14195251464844,19295800,0.0,0
2021-02-25,51.83925454584411,52.15171537814601,50.726112365165264,51.009281158447266,22603700,0.0,0
2021-02-26,51.03857093335021,52.200534369125435,50.667522314641666,51.477970123291016,22782600,0.0,0
2021-03-01,51.96619890843687,53.42109412801219,51.63420877027416,53.16722106933594,17367300,0.0,0
2021-03-02,53.030515447512435,53.48944021402408,52.79616795357881,52.971927642822266,14983100,0.0,0
2021-03-03,52.64970246122123,53.50897167441101,52.37630014445379,52.46417999267578,22761200,0.0,0
2021-03-04,52.55206048592173,53.94837157768323,52.337242248780804,52.65946960449219,28187000,0.0,0
2021-03-05,53.40155923931451,53.96789683152011,52.65946568641187,53.792137145996094,22052700,0.0,0
2021-03-08,53.5284997799511,54.51470735798702,53.38203212782232,54.172950744628906,25302400,0.0,0
2021-03-09,54.16318730853341,54.797871768711666,53.81166792759673,54.26082992553711,25293200,0.0,0
2021-03-10,54.77834011091387,56.33088149244425,54.456116508995365,55.86219024658203,23595800,0.0,0
2021-03-11,55.28608887420471,56.34064695160461,55.27632610304071,55.54972839355469,17490200,0.0,0
2021-03-12,55.510670521543936,56.03794956653486,54.88574886444071,55.745018005371094,18368400,0.0,0
2021-03-15,55.881724326022045,56.23324372189446,55.19821480347314,56.17465591430664,14733100,0.0,0
2021-03-16,56.233242518711386,57.20968360865266,56.01842428697961,56.67264175415039,15151700,0.0,0
2021-03-17,56.04771642656035,56.51640767243099,55.22750581508001,56.14535903930664,19237300,0.0,0
2021-03-18,55.344679121568184,55.77431184348113,54.485409952915276,54.55376052856445,18937700,0.0,0
2021-03-19,54.2120072983022,54.71975708898979,53.96789703690395,54.153419494628906,33957100,0.0,0
2021-03-22,54.38776703022775,55.188448390301104,53.94836781437603,55.0419807434082,18293000,0.0,0
2021-03-23,55.1298627350295,55.383739502894024,54.68070073013334,54.81740188598633,14716600,0.0,0
2021-03-24,54.72951940198505,55.17868138523616,54.54399694581445,54.60258102416992,15751200,0.0,0
2021-03-25,54.84669062151977,55.168917947893405,54.12412634845928,54.973628997802734,17462700,0.0,0
2021-03-26,54.875986624363705,55.22750599109373,52.59111446544551,53.8800163269043,24127300,0.0,0
2021-03-29,53.733551527843304,54.309651914973315,52.89381160170528,53.8897819519043,20468200,0.0,0
2021-03-30,54.075308454614266,54.21200961085631,53.27462706105903,53.684730529785156,12201700,0.0,0
2021-03-31,53.489437846641714,53.57731768737398,52.69852300487822,52.83522415161133,21976300,0.0,0
2021-04-01,53.33320947733552,53.782375194314135,52.952398061171046,53.460147857666016,16665000,0.0,0
2021-04-05,53.29415385692733,53.82142918870569,53.16721547852376,53.508968353271484,14837900,0.0,0
2021-04-06,53.34221367647997,53.999425607130085,53.10679218762318,53.793434143066406,15551900,0.25,0
2021-04-07,54.048471932616124,54.06809070230787,53.20488728725734,53.558013916015625,17331800,0.0,0
2021-04-08,53.538396109831844,53.587441160567145,53.067553145459904,53.29316711425781,10780300,0.0,0
2021-04-09,52.77327868214893,52.85175375622333,51.458851126582545,52.54766845703125,18205900,0.0,0
2021-04-12,52.439764459428005,52.67518592789416,52.106252895207696,52.30243682861328,14826200,0.0,0
2021-04-13,52.46919660726803,52.959654589702446,52.24358264247845,52.85175323486328,15783000,0.0,0
2021-04-14,52.498624371044706,52.851754727071295,52.135686501527395,52.28282165527344,13334600,0.0,0
2021-04-15,52.684994479777224,53.459918973969025,52.48881054250245,53.106788635253906,18330600,0.0,0
2021-04-16,53.95037958694672,54.44083758319169,53.54820417970175,54.05828094482422,19244100,0.0,0
2021-04-19,53.8620943615285,53.960184459217196,52.881178417052,53.106788635253906,17005200,0.0,0
2021-04-20,52.7830885380607,53.23430897633408,52.63594964902064,53.126407623291016,14351200,0.0,0
2021-04-21,52.97927018466377,53.724768421426774,52.7438524460315,53.61686706542969,16122300,0.0,0
2021-04-22,53.27354907574652,53.69534325326672,53.10679141068392,53.36183166503906,15017600,0.0,0
2021-04-23,53.263737674620835,53.66591308209834,52.94003734269872,53.352020263671875,12252300,0.0,0
2021-04-26,53.34221583766108,53.538399796007276,52.9792742050564,53.28335952758789,12802300,0.0,0
