Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,47.32360491983553,47.52687581022575,46.781549212128276,47.26552963256836,2379500,0.0,0
2021-01-04,47.45911227958893,47.778541085267534,45.678064431123495,46.123329162597656,3576100,0.0,0
2021-01-05,46.06525503869736,46.82994496384737,45.82326483649627,46.73314666748047,2666000,0.0,0
2021-01-06,46.50084217380653,47.80758790202516,46.404043869045076,47.526878356933594,3709400,0.0,0
2021-01-07,47.68174178177729,48.20444143856641,46.81057937960574,48.11732482910156,2954100,0.0,0
2021-01-08,47.99149587092086,49.27888175137822,47.99149587092086,49.12400817871094,3777100,0.0,0
2021-01-11,48.698107895067515,49.25952322419716,48.64002891930487,48.8626594543457,2259000,0.0,0
2021-01-12,48.78522723250911,50.22748679916062,48.69811061024658,49.96613693237305,3374200,0.0,0
2021-01-13,49.87902049980684,49.96613712240068,49.04657359334958,49.07561492919922,3316700,0.0,0
2021-01-14,49.34664053248274,49.39503783339054,48.33996042670003,48.707786560058594,2209800,0.0,0
2021-01-15,48.64002891930487,48.97881371339368,47.94309598006239,48.8626594543457,2645300,0.0,0
2021-01-19,49.172406818267255,49.51119530629041,48.30124433294487,48.80458068847656,4419000,0.0,0
2021-01-20,48.398042582517114,48.87234502451593,46.19109302234717,47.13969421386719,6640900,0.0,0
2021-01-21,47.23648332213553,47.54623046320051,46.30724189894059,46.62666702270508,4073300,0.0,0
2021-01-22,46.62666902739907,46.70410766223334,46.02653437734278,46.19108963012695,3916500,0.0,0
2021-01-25,46.08461540347242,46.70410973979453,45.39736410489491,46.587955474853516,3231900,0.0,0
2021-01-26,46.878341352405045,47.00417728899148,45.84262360256273,46.08461380004883,2362200,0.0,0
2021-01-27,45.57159485602861,46.41371969262703,44.96177853660623,46.28788375854492,4461600,0.0,0
2021-01-28,46.21044613135431,46.94609464962763,45.14568713000021,45.15536880493164,3445100,0.0,0
2021-01-29,44.923061065264186,45.4844801077141,44.0712545181749,44.12933349609375,3769400,0.0,0
2021-02-01,44.73914625054158,45.28120189771126,44.535871690375785,44.932735443115234,2815000,0.0,0
2021-02-02,45.36122703727733,45.692327304959534,44.640587646436444,45.25410461425781,3601400,0.28,0
2021-02-03,45.13723908216652,45.994214700542365,44.89378039517558,45.770233154296875,3352900,0.0,0
2021-02-04,45.40018276153583,45.93579122256856,44.67954700374937,45.88710021972656,4222500,0.0,0
2021-02-05,46.150030840176065,46.37401239966415,45.71180443470591,46.06238555908203,2463900,0.0,0
2021-02-08,46.26689017478872,46.73433415254847,46.07212618475464,46.22793960571289,2350000,0.0,0
2021-02-09,46.16950647261744,46.198720327065345,45.39043939663279,46.07212448120117,2422300,0.0,0
2021-02-10,46.4032309681693,46.59799496155912,45.83840498566068,46.412967681884766,2180700,0.0,0
2021-02-11,46.57852604395521,46.695385194280654,45.52678254637001,45.838409423828125,1531600,0.0,0
2021-02-12,45.838412772627045,46.18899396410105,45.72155361376427,46.15003967285156,2485700,0.0,0
2021-02-16,46.25715501144286,46.383754581115696,45.35148831087012,45.40991973876953,2472900,0.0,0
2021-02-17,45.263838836105,45.80918763469112,45.12750256517966,45.72154235839844,1867900,0.0,0
2021-02-18,45.37096532103117,46.36427730311025,45.185938038884274,46.052650451660156,2484900,0.0,0
2021-02-19,46.00395734723021,46.69537916006095,45.896834925405884,45.99421691894531,2146400,0.0,0
2021-02-22,45.80919454263803,45.91631697591461,45.05934122458733,45.1080322265625,2838500,0.0,0
2021-02-23,45.078815834654776,45.692329111852416,44.523730270589226,45.575469970703125,3204400,0.0,0
2021-02-24,45.24436189214474,45.86761554187809,44.75744451392996,45.6728515625,3372700,0.0,0
2021-02-25,45.57547111563451,46.05265183588314,44.932740250839245,45.06907653808594,2667400,0.0,0
2021-02-26,45.17619634979655,45.69232761157041,44.8061380809418,45.15671920776367,4489900,0.0,0
