Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,224.36000061035156,225.35000610351562,212.67999267578125,216.24000549316406,15811200,0,0
2021-01-04,219.50999450683594,227.5800018310547,213.75999450683594,216.8000030517578,12433800,0,0
2021-01-05,213.42999267578125,218.11000061035156,212.1300048828125,214.0,7476000,0,0
2021-01-06,212.77999877929688,213.33999633789062,203.6199951171875,203.97000122070312,8420100,0,0
2021-01-07,207.7100067138672,213.38999938964844,204.3000030517578,207.88999938964844,11035800,0,0
2021-01-08,227.05999755859375,241.0,218.0,240.25,22768900,0,0
2021-01-11,244.50999450683594,248.97999572753906,218.41000366210938,219.5500030517578,17602200,0,0
2021-01-12,227.0,244.1999969482422,221.6199951171875,239.4499969482422,17878800,0,0
2021-01-13,242.00999450683594,243.42999267578125,230.4499969482422,236.94000244140625,11318600,0,0
2021-01-14,240.10000610351562,258.7300109863281,240.0,249.0,15909500,0,0
2021-01-15,245.27000427246094,251.2100067138672,237.86000061035156,238.8699951171875,8408300,0,0
2021-01-19,250.0,257.42999267578125,247.8800048828125,250.4199981689453,10017300,0,0
2021-01-20,260.0,264.94000244140625,253.32000732421875,260.8999938964844,14013600,0,0
2021-01-21,263.5,263.94000244140625,250.67999267578125,251.91000366210938,8330400,0,0
2021-01-22,253.38999938964844,259.70001220703125,251.0800018310547,252.75,6743200,0,0
2021-01-25,261.1199951171875,261.8999938964844,242.1300048828125,254.8699951171875,8549900,0,0
2021-01-26,254.57000732421875,256.8800048828125,246.67999267578125,248.3000030517578,5764600,0,0
2021-01-27,236.75,244.44000244140625,233.39999389648438,237.17999267578125,9230900,0,0
2021-01-28,233.11000061035156,245.9499969482422,230.0800018310547,244.8699951171875,7107200,0,0
2021-01-29,240.3000030517578,241.8000030517578,233.10000610351562,235.02000427246094,7357800,0,0
2021-02-01,239.35000610351562,243.5500030517578,235.8800048828125,241.88999938964844,4379700,0,0
2021-02-02,245.08999633789062,250.8699951171875,242.8800048828125,250.52000427246094,4861300,0,0
2021-02-03,249.07000732421875,255.3800048828125,248.1300048828125,251.27999877929688,5480400,0,0
2021-02-04,255.36000061035156,261.3599853515625,255.11000061035156,258.42999267578125,6843900,0,0
2021-02-05,261.55999755859375,271.5299987792969,256.7200012207031,270.1300048828125,8173200,0,0
2021-02-08,275.0,282.0,272.8800048828125,276.6000061035156,6997900,0,0
2021-02-09,279.6000061035156,304.239990234375,279.0400085449219,295.0400085449219,10979600,0,0
2021-02-10,309.9200134277344,322.8900146484375,296.6000061035156,304.04998779296875,17283400,0,0
2021-02-11,308.9700012207031,312.20001220703125,301.1099853515625,309.5899963378906,5538300,0,0
2021-02-12,303.0,319.0,298.20001220703125,313.0,5009700,0,0
2021-02-16,317.1400146484375,326.5,315.8500061035156,326.20001220703125,9400900,0,0
2021-02-17,318.010009765625,321.5,306.0299987792969,308.67999267578125,8407600,0,0
2021-02-18,296.29998779296875,298.489990234375,288.1499938964844,298.010009765625,13651300,0,0
2021-02-19,305.6300048828125,346.0,301.19000244140625,339.9100036621094,17149400,0,0
2021-02-22,322.45001220703125,354.82000732421875,317.239990234375,335.7900085449219,20677100,0,0
2021-02-23,315.0,324.79998779296875,290.0,322.6099853515625,16835400,0,0
2021-02-24,309.760009765625,313.5,300.0,304.010009765625,12274800,0,0
2021-02-25,303.989990234375,309.510009765625,288.79998779296875,294.20001220703125,13827900,0,0
2021-02-26,288.6099853515625,295.489990234375,274.17999267578125,283.4599914550781,15213900,0,0
2021-03-01,303.3399963378906,303.8999938964844,291.0799865722656,295.5799865722656,9804900,0,0
2021-03-02,296.8800048828125,308.5,294.0,301.92999267578125,10498100,0,0
2021-03-03,304.20001220703125,311.17999267578125,271.8900146484375,277.79998779296875,12461600,0,0
2021-03-04,272.2200012207031,279.1600036621094,253.5399932861328,260.5899963378906,20227700,0,0
2021-03-05,266.25,271.0,233.89999389648438,261.7200012207031,15975600,0,0
2021-03-08,254.0,256.0400085449219,226.77999877929688,232.67999267578125,11561800,0,0
2021-03-09,249.3699951171875,265.6499938964844,246.0,264.2799987792969,12673400,0,0
2021-03-10,271.0199890136719,272.489990234375,246.47999572753906,255.13999938964844,12941800,0,0
2021-03-11,263.67999267578125,272.7900085449219,260.9800109863281,272.3800048828125,11878600,0,0
2021-03-12,264.1099853515625,266.5899963378906,257.55999755859375,264.25,6225800,0,0
2021-03-15,262.9700012207031,270.75,259.3800048828125,265.5299987792969,6922500,0,0
