Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,372.0275543128242,377.4440085832325,371.9581358791519,376.81903076171875,982500,0.0,0
2021-01-04,376.70989366591533,381.5509590468851,363.2481971068475,368.73406982421875,1839800,0.0,0
2021-01-05,367.48408471042825,371.0156753479651,364.3790556317141,365.9266052246094,1117700,0.0,0
2021-01-06,356.30403101385167,361.10540679916534,354.83582971458145,358.1194152832031,1537600,0.0,0
2021-01-07,360.34156241087277,367.2758071712528,357.4547787570431,365.6885681152344,1109000,0.0,0
2021-01-08,367.4273592627813,372.6338703363364,366.24495994300884,372.0675048828125,1259100,0.59,0
2021-01-11,373.72688400343145,374.3528637410326,364.03917743461164,369.9610900878906,1514900,0.0,0
2021-01-12,369.4543261528522,370.2492330632867,360.03491426433976,363.3337097167969,1242200,0.0,0
2021-01-13,362.6381501573524,364.9830571892362,358.19670848144693,362.6282043457031,1019500,0.0,0
2021-01-14,362.95614803307933,367.26841586529605,362.6381852554948,363.17474365234375,1146200,0.0,0
2021-01-15,362.54871775854104,371.4514621394214,360.7105316927124,368.6395568847656,1597800,0.0,0
2021-01-19,372.4749243978666,383.91139590295376,371.96817312044317,382.49053955078125,1578400,0.0,0
2021-01-20,389.16758153536335,395.57635343256396,386.4947658779057,386.9716796875,2051800,0.0,0
2021-01-21,383.742470397184,385.938372393981,375.39614461463856,379.31097412109375,1736700,0.0,0
2021-01-22,381.94405075833834,381.94405075833834,372.2464283116528,372.455078125,1150600,0.0,0
2021-01-25,375.6246708213023,376.4195474073852,361.98238233188295,372.0377197265625,1588200,0.0,0
2021-01-26,371.6402650342465,373.7367996956189,367.9142243465294,372.40533447265625,663500,0.0,0
2021-01-27,365.65878765617845,372.60411872599883,357.03422127622406,360.7900695800781,1928100,0.0,0
2021-01-28,364.0093594399971,374.2634312099413,363.3734339088696,367.58636474609375,1395100,0.0,0
2021-01-29,364.01931819471105,367.5267941998285,357.39194968175644,358.922119140625,1523500,0.0,0
2021-02-01,363.1548372297633,376.0320562938368,362.2605934865188,371.1931457519531,1260100,0.0,0
2021-02-02,373.9256217845668,383.00724106148493,373.1307450976715,381.6559143066406,1123400,0.0,0
2021-02-03,380.23502586242677,381.2286367988223,374.59132302112386,377.72119140625,807300,0.0,0
2021-02-04,379.49978462139364,390.4394513439835,377.5721768715571,390.2208557128906,1522100,0.0,0
2021-02-05,390.03205671998256,393.93694053529435,385.24284459090785,386.8922424316406,867300,0.0,0
2021-02-08,390.9660030796301,392.62531619685416,384.4081654905631,387.2498779296875,898600,0.0,0
2021-02-09,383.38480592126564,390.34999833026495,382.18254511568443,389.0483703613281,817700,0.0,0
2021-02-10,393.31093054912503,396.49049752204326,388.094473383386,394.7516784667969,1150300,0.0,0
2021-02-11,397.44435256110415,406.68492162911076,394.05613581680905,406.2080078125,1226900,0.0,0
2021-02-12,407.3804728776207,411.8219148558002,404.518868606767,411.344970703125,1066800,0.0,0
2021-02-16,414.8722892907773,421.0326584636097,414.60399495061745,419.5621337890625,1378600,0.0,0
2021-02-17,417.2469921153225,417.723936233916,409.4173338566753,413.1533203125,1164700,0.0,0
2021-02-18,411.7324967371538,417.3165852404217,405.82049965054165,412.7360534667969,1038700,0.0,0
2021-02-19,410.70908465624063,415.1405809210092,406.54585242687807,408.72186279296875,1287900,0.0,0
2021-02-22,405.55221970818735,406.22786782797886,398.6764190887043,398.98443603515625,1179200,0.0,0
2021-02-23,395.5763573695356,400.2264489949429,387.7466988097348,396.5401611328125,2483100,0.0,0
2021-02-24,385.80917191145136,412.7757550652525,380.3542276340411,410.5401306152344,3307900,0.0,0
2021-02-25,404.9858865061903,406.33721317606717,384.1796706314894,385.5011901855469,2148100,0.0,0
2021-02-26,387.96530182619983,394.07600276994395,382.540194826264,387.6473693847656,1765300,0.0,0
2021-03-01,393.79780052538626,405.25413316026146,391.70129604998095,403.81341552734375,1545000,0.0,0
2021-03-02,403.89290319599195,403.9227103114281,396.1228886538422,399.1831970214844,1198400,0.0,0
2021-03-03,396.53024210018503,398.4479342668484,385.97809872889974,386.22650146484375,1369900,0.0,0
2021-03-04,385.93838129979144,389.57497071889946,371.1832525222957,373.92559814453125,1930000,0.0,0
2021-03-05,379.4897955380251,381.546577333889,365.43020767214216,379.76800537109375,1588200,0.0,0
2021-03-08,379.1022925367821,385.6302927819194,367.43728052803283,368.0533447265625,1652900,0.0,0
2021-03-09,378.44655188410326,386.20665114996643,377.35357375033374,382.1228942871094,1770700,0.0,0
2021-03-10,392.0490739969381,392.0490739969381,379.8077799972991,380.3741455078125,1388800,0.0,0
2021-03-11,387.98517864430744,398.4677610643677,387.82619726835827,396.6196594238281,1445300,0.0,0
2021-03-12,391.6913539408738,394.0959057193956,384.90500467049117,393.4202575683594,1305100,0.0,0
2021-03-15,390.8567039724356,395.4571271626519,387.88581716758557,394.3045349121094,1407900,0.0,0
2021-03-16,397.9511222218055,399.32231015318376,389.98234317788246,392.8936462402344,1077300,0.0,0
2021-03-17,390.34003978328025,393.3009807955066,383.28539647960275,389.2172546386719,1765800,0.0,0
2021-03-18,381.6161651439729,383.1661958013837,371.0739371884321,371.5806884765625,1868400,0.0,0
2021-03-19,371.85888019265263,382.84821434648603,370.9050222167545,378.8439636230469,4423200,0.0,0
2021-03-22,379.3705847304361,383.5934311603726,377.6417114247056,380.5728454589844,1468800,0.0,0
2021-03-23,383.56358374629485,385.3222639820858,379.09233505495894,380.7516784667969,1154500,0.0,0
2021-03-24,381.8645698918427,383.72261752796857,374.3230663744258,374.8794860839844,1138300,0.0,0
2021-03-25,372.15694553676576,373.46851918481764,362.8170092649923,370.0107727050781,1510700,0.0,0
2021-03-26,366.80140478928405,374.64097905045804,365.58919827406214,374.1739807128906,2107200,0.0,0
2021-03-29,375.2272257164177,377.2641158829015,366.9901830651715,372.22650146484375,1631200,0.0,0
2021-03-30,368.709110998933,373.716918310749,366.38406518481065,371.27264404296875,998000,0.0,0
2021-03-31,375.65447078276236,383.53379774396495,374.05474150628686,380.6125793457031,1512700,0.0,0
2021-04-01,386.4351518377551,394.87089839758437,386.0078761196582,392.704833984375,1445100,0.0,0
2021-04-05,395.0298698838219,400.31588684272515,393.84747055557784,399.5706787109375,1473600,0.0,0
2021-04-06,397.03698937890897,402.4124281692146,394.3145051236626,398.63671875,813300,0.0,0
2021-04-07,397.60331199539183,400.5443915516857,396.4705810982661,398.48760986328125,713700,0.0,0
2021-04-08,400.9617554458038,409.8446394144128,400.32582990802666,408.6920471191406,1397000,0.0,0
2021-04-09,410.3636920910314,416.29411103484705,407.25917788374744,415.5378723144531,1003500,0.59,0
2021-04-12,413.4682017502541,415.0602688653925,410.4432772681065,413.8662109375,1251600,0.0,0
2021-04-13,414.3736718216636,417.4483359291959,412.25423579458965,416.86126708984375,1550200,0.0,0
2021-04-14,420.6722552489228,420.6722552489228,408.4034485849375,409.2492370605469,1016600,0.0,0
2021-04-15,412.6025543977937,416.2742478806765,411.11995715836514,415.4881591796875,914800,0.0,0
2021-04-16,417.1000885435694,418.0951267033849,412.21444753493694,413.75677490234375,973100,0.0,0
2021-04-19,413.7567800500765,414.9309178053895,398.98045711974703,400.2939147949219,1130900,0.0,0
2021-04-20,399.0700302346119,404.9108997881774,397.25905336749844,403.358642578125,1095800,0.0,0
2021-04-21,403.8859833104282,407.74673623210384,399.99538045858094,406.9208679199219,857400,0.0,0
2021-04-22,405.39843563877434,409.4681378195762,402.2242616738045,404.7615966796875,761700,0.0,0
2021-04-23,407.1596571236278,414.1348841711505,406.4034184234245,412.8612365722656,981500,0.0,0
2021-04-26,412.3836051814702,416.6025571370865,408.8611616974233,416.2145080566406,716400,0.0,0
2021-04-27,417.91602018859703,418.8016187118936,411.9457913287599,414.0552673339844,619400,0.0,0
2021-04-28,413.2095084023691,415.38864452141013,409.35871537085063,413.73687744140625,541700,0.0,0
2021-04-29,415.1299217861224,416.02545003378253,409.51789213278533,414.0851135253906,636700,0.0,0
2021-04-30,411.29902703177873,416.0055380658901,409.577600093532,410.11492919921875,1409200,0.0,0
2021-05-03,412.7319051810755,413.6075436592683,406.970625476814,409.29901123046875,771800,0.0,0
2021-05-04,407.1198842624236,407.1198842624236,393.91573792977925,395.6470947265625,1214200,0.0,0
2021-05-05,399.08987991377694,401.07995617424814,388.870849248073,390.0947570800781,989800,0.0,0
2021-05-06,388.87085102205856,392.55250426718703,384.23396967006937,392.11468505859375,975400,0.0,0
2021-05-07,397.84612225856694,404.05518146460736,394.4629983487883,399.0501403808594,965500,0.0,0
2021-05-10,398.2441309835837,399.51777860502244,390.34352561795214,390.59228515625,1005400,0.0,0
2021-05-11,388.4330493183653,398.22422136185446,383.7464279948944,393.0301208496094,932600,0.0,0
2021-05-12,391.7266139418983,400.24413812743745,389.14946876195677,397.90582275390625,2256300,0.0,0
2021-05-13,399.6769954249972,403.9755372445608,395.0301538062686,401.5177917480469,1402100,0.0,0
2021-05-14,404.84121497704456,416.47321360520687,401.53771133331657,415.18963623046875,1191200,0.0,0
2021-05-17,413.0204055828994,417.4184873928179,407.42829625996393,417.3388977050781,1286200,0.0,0
2021-05-18,418.9110888845771,422.5330425661276,415.0005959840547,415.3587951660156,1153700,0.0,0
2021-05-19,407.4880083455555,419.65733573508305,406.69198997965657,419.1100769042969,1321200,0.0,0
2021-05-20,421.26931167721455,434.82172690323085,421.26931167721455,433.1102600097656,1242200,0.0,0
2021-05-21,436.27449949507644,439.17003385892315,429.61769168236003,431.2793884277344,1172800,0.0,0
2021-05-24,437.02080471930157,440.51336827325343,435.8964066557818,438.22479248046875,1127300,0.0,0
2021-05-25,437.8267564670778,439.84668274476655,434.71228212523755,436.8117980957031,1469700,0.0,0
2021-05-26,438.7322172470073,443.4486881758039,435.418723332454,440.6128234863281,2008700,0.0,0
2021-05-27,434.04557427228764,435.5978313261083,425.299210971455,429.9659118652344,2974200,0.0,0
2021-05-28,433.3391021858966,439.80684997971593,431.66744542860164,436.9112854003906,1451300,0.0,0
2021-06-01,439.50835336729403,439.75711289934117,432.4933163438733,436.4834289550781,948000,0.0,0
2021-06-02,435.8864109345348,444.86164414402793,433.84659486706283,443.22979736328125,1321000,0.0,0
2021-06-03,437.31928196722424,449.6875993092732,435.8267246908856,448.32440185546875,1490100,0.0,0
2021-06-04,452.7224729782489,461.3195868904313,451.7572847483822,459.6379699707031,1400700,0.0,0
2021-06-07,457.2797214153553,459.5384470426994,452.5433301908736,454.9413757324219,868100,0.0,0
2021-06-08,458.87181440688465,463.6877955927071,456.5434286909801,462.95147705078125,1516200,0.0,0
2021-06-09,463.8071996724021,468.2749114611623,463.1106911539773,466.0062255859375,919500,0.0,0
2021-06-10,465.00125054657946,471.359528739794,463.92659230486504,468.9913330078125,1149800,0.0,0
2021-06-11,467.9664130239736,472.2649849657655,466.36441623565236,469.81719970703125,1471000,0.0,0
2021-06-14,469.98634107467745,474.62322235008276,467.5385558060827,474.60333251953125,961500,0.0,0
2021-06-15,475.81728579231384,475.81728579231384,466.52363330247573,468.3743896484375,1359600,0.0,0
2021-06-16,466.87187989261093,471.3694410882739,462.41409835657026,467.01116943359375,1230300,0.0,0
2021-06-17,466.5535319771101,474.1257583614553,464.9913146619843,472.37451171875,1442700,0.0,0
2021-06-18,474.7127890260964,476.1157964668111,469.9963178945291,471.0510559082031,1571100,0.0,0
2021-06-21,474.81231884318396,478.732771762766,469.6580282783456,475.52874755859375,1073600,0.0,0
2021-06-22,474.9416701430884,477.3596056268918,472.76253410475044,475.1904296875,1480600,0.0,0
2021-06-23,475.190413440384,479.8074050025593,475.190413440384,476.2153015136719,1218800,0.0,0
2021-06-24,479.6084229578794,483.83733540097273,477.91684583417936,480.225341796875,1088500,0.0,0
2021-06-25,478.603369646484,487.75773238265737,474.6331773144192,483.6780700683594,1494500,0.0,0
2021-06-28,484.44424858316995,488.9518004560142,483.2303312181146,484.5736083984375,934500,0.0,0
2021-06-29,483.210411780886,489.2204505879732,482.05616390626966,488.96173095703125,718400,0.0,0
2021-06-30,488.1955935878323,490.15582004308067,485.05126925338465,487.7378845214844,955100,0.0,0
2021-07-01,491.2304195107647,491.2304195107647,484.8124417556329,488.61346435546875,905600,0.0,0
2021-07-02,492.40457163523615,498.3449506934737,492.13592226256793,495.1708068847656,1072500,0.0,0
2021-07-06,499.36985164629925,500.19575034935843,495.7578885228055,498.4842834472656,1181000,0.0,0
2021-07-07,503.02160799922757,506.10623217338787,500.6235625413406,503.5788269042969,929000,0.0,0
2021-07-08,498.76284615839654,504.3748756016479,494.61352393249024,503.5788269042969,989500,0.0,0
2021-07-09,501.02860371775034,503.66852644286865,493.85595480271417,502.01483154296875,1269400,0.59,0
2021-07-12,504.82414316810156,505.7705449409951,501.08839469867803,503.180419921875,922300,0.0,0
2021-07-13,502.9811375871311,508.03187651035927,501.715975126165,504.76434326171875,1002900,0.0,0
2021-07-14,507.5238135166373,509.7453494545874,502.67232657921727,503.6386413574219,1453600,0.0,0
2021-07-15,504.0470674153163,504.45551286270876,498.4783158012318,501.2577209472656,1101400,0.0,0
2021-07-16,502.7221438070291,503.0807610439177,498.94653908793555,499.6040344238281,727800,0.0,0
2021-07-19,496.9441689536213,500.57034982870397,494.1149659419838,496.8843994140625,1320300,0.0,0
2021-07-20,498.15953182435794,510.72159323641944,497.11353448419817,506.6272277832031,1273300,0.0,0
