Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,233.7899932861328,235.27000427246094,231.97000122070312,233.8699951171875,711500,0,0
2021-01-04,234.5,234.5,224.90499877929688,231.55999755859375,1051200,0,0
2021-01-05,232.0,235.35000610351562,229.00999450683594,234.4199981689453,1106200,0,0
2021-01-06,228.9199981689453,230.1999969482422,223.92999267578125,224.47999572753906,1601700,0,0
2021-01-07,228.02999877929688,233.88999938964844,228.02000427246094,233.3800048828125,1309500,0,0
2021-01-08,236.0,238.0,231.8300018310547,235.47999572753906,804200,0,0
2021-01-11,234.7899932861328,234.85000610351562,230.00999450683594,230.6699981689453,722500,0,0
2021-01-12,233.3800048828125,235.8000030517578,231.5800018310547,234.19000244140625,933500,0,0
2021-01-13,234.80999755859375,234.86000061035156,227.11000061035156,229.8699951171875,1312800,0,0
2021-01-14,228.8800048828125,230.82000732421875,221.75999450683594,222.97000122070312,1571900,0,0
2021-01-15,224.63999938964844,229.3800048828125,220.6300048828125,222.92999267578125,1568200,0,0
2021-01-19,225.0070037841797,229.41000366210938,225.0070037841797,226.74000549316406,1490000,0,0
2021-01-20,228.0,232.3699951171875,227.5399932861328,231.61000061035156,1419200,0,0
2021-01-21,233.0500030517578,237.55499267578125,230.25999450683594,234.17999267578125,1222700,0,0
2021-01-22,234.33999633789062,236.72999572753906,230.77200317382812,235.4499969482422,1057600,0,0
2021-01-25,238.99000549316406,240.25999450683594,224.66000366210938,231.0800018310547,1187900,0,0
2021-01-26,232.69000244140625,232.69000244140625,222.19000244140625,223.8800048828125,1573700,0,0
2021-01-27,220.6699981689453,222.49000549316406,208.6199951171875,217.3000030517578,2235100,0,0
2021-01-28,216.60000610351562,235.0,216.17999267578125,227.02000427246094,3071900,0,0
2021-01-29,225.0,234.27000427246094,217.75,231.1300048828125,3018800,0,0
2021-02-01,231.2100067138672,238.5290069580078,229.02000427246094,234.8699951171875,1887200,0,0
2021-02-02,238.49000549316406,249.5,237.82000732421875,248.7899932861328,1441600,0,0
2021-02-03,248.0,248.25,240.02999877929688,243.99000549316406,1113700,0,0
