Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-31,67.31679719882999,68.08539879093705,66.82410309948798,68.04598236083984,1594200,0.0,0.0
2021-01-04,68.45984688680251,70.09066323105495,67.21333135705423,67.58777618408203,4297000,0.0,0.0
2021-01-05,67.77008839998555,69.14470190374128,67.64198309711155,69.07080078125,3788000,0.0,0.0
2021-01-06,69.87388646728157,72.37676607998898,69.07571684916822,70.3961410522461,5817200,0.0,0.0
2021-01-07,71.3076146701294,73.58879074869395,71.25834977109821,73.26361083984375,6604600,0.0,0.0
2021-01-08,74.72692168930601,75.30830470232071,72.11071692553034,72.62311553955078,5197600,0.0,0.0
2021-01-11,71.46036164362425,73.15523085140809,71.2780671999915,72.82512664794922,5742200,0.0,0.0
2021-01-12,72.70687706121011,74.10612659936075,71.65743614863918,73.569091796875,5666800,0.0,0.0
2021-01-13,73.80065469019812,74.67272545571672,73.29811206145254,74.24900817871094,2766400,0.0,0.0
2021-01-14,74.70722208720213,76.00793444202247,74.5889727757033,75.5201644897461,3068000,0.0,0.0
2021-01-15,75.05703220690043,75.18513750965585,73.10103564232892,73.19464874267578,3121000,0.0,0.0
2021-01-19,74.24407539612707,75.75664237919484,73.73166932027064,75.50537109375,2490600,0.0,0.0
2021-01-20,76.11138964710659,76.54496290176431,74.8895102687902,75.07673645019531,2628200,0.0,0.0
2021-01-21,75.38712517676211,75.67782042342228,74.18002607702607,75.04717254638672,2250800,0.0,0.0
2021-01-22,74.54463675826585,74.97327832260224,73.82037565567991,73.96818542480469,1968200,0.0,0.0
2021-01-25,74.28349619297694,74.73184213831193,72.34228011509174,73.50010681152344,2765800,0.0,0.0
2021-01-26,73.50010763069129,73.50010763069129,71.2140071394096,71.43079376220703,3401000,0.0,0.0
2021-01-27,68.70619037776356,68.79487922461013,65.30167236048358,65.54801940917969,7075400,0.0,0.0
2021-01-28,67.43997898654492,69.18411300402758,66.52356754877165,68.31204223632812,6000400,0.0,0.0
2021-01-29,67.65676350324219,68.287411406507,66.21316575114038,67.06060028076172,3475200,0.0,0.0
